class,relations,value,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#act" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#GoingToKidsGym" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#act" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#GoingToSightseeing" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#act" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#GoingToThePark" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#act" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#MakingCollage" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#act" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Outing" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#act" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#PlayingBoardGame" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#act" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#PlayingClay" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#act" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#PlayingCountingGame" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#act" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#PlayingDates" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#act" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#PlayingDifficultBlock" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#act" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#PreparingTheMeal" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#act" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Rhyming" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#behave" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#BadManner" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#behave" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Bossiness" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#behave" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Disobeying" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#behave" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Friendship" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#behave" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#ImaginaryFriend" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#behave" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#OccasionalNegativeEmotion" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#behave" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#RefusingBedtime" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#behave" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#RefusingNap" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#behave" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#SayingNo" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#behave" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#SeekingAttention" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#behave" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#SenseOfHumor" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#behave" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#ShortAttentionSpan" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#behave" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Shyness" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#behave" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#TransitionTrouble" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#behave" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#WakingUpTooEarly" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#behave" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Whining" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#check" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#LimitingTVTime" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#BuildingBlock" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#DecliningTantrum" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#DrawingShape" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#DressingIndependently" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#EatingIndependently" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#FollowingInstruction" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#GoingToDaycare" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#GoingToPreSchool" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#HandWashing" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Jumping" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#PickyEating" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#PottyTrainingReady" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#PullingPants" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#RidingTricycle" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#SomePottyTrainingMastered" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Speaking100To250Words" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Speaking250To450Words" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#SpeakingFourWordSentence" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#SpeakingInSentences" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#SpeakingThreeWordSentence" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#SpeakingTwoPhrases" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#SpeakingTwoWordSentence" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#StandingOneFoot" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#SteppingOneFoot" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#TeethingLowerSecondMolar" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#TeethingUpperSecondMolar" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#TellingChange" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#TellingThePottyTime" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Toothbrushing" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#UsingPotty" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#UsingSpoon" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Weaning" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#eat" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Carrot" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#eat" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Celery" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#eat" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Cheese" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#eat" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Chicken" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#eat" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#CookedVeggie" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#eat" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#FiberGummy" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#eat" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Fruit" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#eat" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#FruitSnack" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#eat" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Grain" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#eat" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#IronSupplement" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#eat" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Oreo" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#eat" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Protein" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#eat" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Raisin" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#eat" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Rice" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#eat" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Sandwich" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#eat" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#SkimMilk" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#eat" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Spinach" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#eat" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#SteamedVeggie" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#eat" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Turkey" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#eat" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#VitaminSupplement" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#eat" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Water" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#eat" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Yogurt" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#eat" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#100PercentJuice" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#isA" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Independent" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#isA" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#LangageHeavyLearner" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#isA" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#VaringInDevelopment" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#suffer" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Constipation" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#suffer" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Coughing" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#suffer" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Diarrhea" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#suffer" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Fever" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#suffer" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#SleepRegression" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#suffer" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Vomiting" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#hasAge" , "27" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#hasBoyHeight" , "37.0" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#hasBoyWeight" , "31.1" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#hasGirlHeight" , "36.6" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#hasGirlWeight" , "30.1" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#needCalcium" , "700.0" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#needMealTime" , "3.0" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#needNapDuration" , "2.0" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#needSleepDuration" , "11.0" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#needSnackTime" , "2.0" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#35MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#act" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#DoingPuzzle" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#35MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#act" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#DrawingColoring" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#35MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#act" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#GoingGroceryShopping" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#35MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#act" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#GoingToBookSpace" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#35MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#act" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#GoingToKidsGym" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#35MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#act" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#GoingToSightseeing" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#35MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#act" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#GoingToThePark" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#35MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#act" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#MakingCollage" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#35MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#act" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Outing" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#35MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#act" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#PlayingBoardGame" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#35MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#act" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#PlayingClay" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#35MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#act" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#PlayingCountingGame" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#35MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#act" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#PlayingDates" ,
